d:\University\Studying\Dissertation\x264>x264.exe --min-keyint 10000 --bframes 0 --qp 5 --video-filter crop:300,0,300,0/resize:width=352,height=288 --psnr --verbose --fps 30 -o conference_QP5.mp4 conference_raw.avi 
ffms [error]: could not create video source
lavf [info]: 1920x1080p 0:1 @ 0/0 fps (cfr)
crop [info]: cropping to 1320x1080
resize [info]: resizing to 352x288
resize [warning]: converting from bgr24 to yuv420p
x264 [warning]: --psnr used with psy on: results will be invalid!
x264 [warning]: --tune psnr should be used if attempting to benchmark psnr!
x264 [debug]: using mv_range_thread = 24
x264 [info]: using SAR=1/1
x264 [info]: using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
x264 [info]: profile High, level 1.3
x264 [debug]: frame= 101 QP=5.00 NAL=2 Slice:P Poc:202 I:37   P:359  SKIP:0    size=35522 bytes PSNR Y:55.70 U:57.81 V:57.81
x264 [debug]: frame= 102 QP=5.00 NAL=2 Slice:P Poc:204 I:20   P:376  SKIP:0    size=34095 bytes PSNR Y:55.69 U:57.54 V:57.73
x264 [debug]: frame= 103 QP=5.00 NAL=2 Slice:P Poc:206 I:30   P:366  SKIP:0    size=34150 bytes PSNR Y:55.75 U:57.53 V:57.95
x264 [debug]: frame= 104 QP=5.00 NAL=2 Slice:P Poc:208 I:51   P:345  SKIP:0    size=35365 bytes PSNR Y:55.77 U:57.60 V:57.99
x264 [debug]: frame= 105 QP=5.00 NAL=2 Slice:P Poc:210 I:21   P:375  SKIP:0    size=33918 bytes PSNR Y:55.69 U:57.57 V:57.68
x264 [debug]: frame= 106 QP=5.00 NAL=2 Slice:P Poc:212 I:42   P:354  SKIP:0    size=35616 bytes PSNR Y:55.70 U:57.66 V:57.84
x264 [debug]: frame= 107 QP=5.00 NAL=2 Slice:P Poc:214 I:18   P:378  SKIP:0    size=35091 bytes PSNR Y:55.76 U:57.52 V:57.77
x264 [debug]: frame= 108 QP=5.00 NAL=2 Slice:P Poc:216 I:35   P:361  SKIP:0    size=35042 bytes PSNR Y:55.71 U:57.57 V:57.92
x264 [debug]: frame= 109 QP=5.00 NAL=2 Slice:P Poc:218 I:40   P:356  SKIP:0    size=35917 bytes PSNR Y:55.78 U:57.63 V:57.69
x264 [debug]: frame= 110 QP=5.00 NAL=2 Slice:P Poc:220 I:25   P:371  SKIP:0    size=34670 bytes PSNR Y:55.71 U:57.76 V:57.79
